UserId,JobIds
767,368102 243596 70719 214609 281274 302282 174106 224674 208090 250919 191591 179498 203469 15 297650 384174 262764 27700 326572 272568 279337 17586 317649 262485 296171 284009 23435 327070
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
769,1032353 889499 638479 1045358 900542 811921 601021 927775 812531 1050681 584241 608556 512686 919389 545071 782692 959911 961415 812529 683926 1054653 577407 1053248 683925 812528 927708 478877 880231 932584 778350 411090 512682 512684 710187 979379 775477 755151 920025 861664 780063 811927 496169 1053255 566157 739543 791071 743998 905085 797636 866859 1034067 567656 554509 811923 778617 995495 709648 760154 580317 1054430 683929 811915 314425 1026767 1101323 900935 1082920 480381 900545 812530 811914 616962 1061408 615639 570463 612047 627654 551465 449063 900568 338167 1027621 497411 683928 912466 636188
