UserId,JobIds
767,15 2121 2157 284009 1093039 208090 272568 650313 214609 848187 515420 780080 191591 567681 1028472 578465 462473 562637 576079 1088282 150140 562794 296171 602298 611312 326572 788488 595627 262764 862530 1045460 596092 27700 70719 782593 224674 911239 703039 999242 576958 567542 243596 874378 13470 503389 327070 551231 472614 632019 860501 148571 445474 23435 1062165
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
769,23890 13313 28811 314425 880231 198213 811921 1032353 512686 919389 889499 282316 812531 959911 272504 396326 545071 927775 28124 149354 638479 1045358 300974 905085 26853 812529 900542 601021 1050681 683926 577407 134528 608556 212089 961415 282642 778350 932584 1053248 584241 175442 1053255 338167 512684 301285 109062 255602 710187 1054653 760154 1034067 512682 791071 478877 782692 328408 308551 300745 566157 554509 812528 979379 743998 995495 927708 233756 264067 279237 866859 683925 162700 212415 237778 214948 212094 300740 780063 709648 811927 1026767 176191 778617 195570 298000 811915 811914 212093 900935 812530 811923 567656 616962 739543 1027621 57140 265688 264265 496169 1101323 775477
